% 1. Title: Part of the IRAS Low Resolution Spectrometer Database
% 
% 2. Sources:
%    (a) Originator: Infra-Red Astronomy Satellite Project Database
%    (b) Donor: John Stutz <STUTZ@pluto.arc.nasa.gov> 
%        -- It's possible that one of John's colleagues actually provided
%           this to UCI, perhaps Mike Marshall (MARSHALL%PLU@io.arc.nasa.gov)
%    (c) Date: March 1988 (approximately)
% 
% 3. Past Usage: unknown
%    -- A NASA-Ames research group concerned with unsupervised learning tasks
%       may have used this database during their empirical studies of their
%       algorithm/system (AUTOCLASS II).  See the 1988 Machine Learning
%       Conference Proceedings, 54-64, for a description of their algorithm.
% 
% 4. Relevant Information: (from John Stutz)
% 
%     The Infra-Red Astronomy Satellite (IRAS) was the first attempt to
% map the full sky at infra-red wavelengths.  This could not be done from
% ground observatories because large portions of the infra-red spectrum is
% absorbed by the atmosphere.  The primary observing program was the full
% high resolution sky mapping performed by scanning at 4 frequencies. The
% Low Resolution Observation (IRAS-LRS) program observed high intensity
% sources over two continuous spectral bands.  This database derives from
% a subset of the higher quality LRS observations taken between 12h and
% 24h right ascension. 
% 
%     This database contains 531 high quality spectra derived from the
% IRAS-LRS database.  The original data contained 100 spectral
% measurements in each of two overlapping bands.  Of these, 44 blue band
% and 49 red band channels contain usable flux measurements.  Only these
% are included here.  The original spectral intensities values are
% compressed to 4-digits, and each spectrum includes 5 rescaling
% parameters.  We have used the LRS specified algorithm to rescale these
% to units of spectral intensity (Janskys).  Total intensity differences
% have been eliminated by normalizing each spectrum to a mean value of
% 5000.
% 	
%     This database was originally obtained for use in development and
% testing of our AutoClass system for Bayesian classification.  We have
% not retained any results from this development, having concentrated our
% efforts of a 5425 element version of the same data.  Our classifications
% were based upon simultaneous modeling of all 93 spectral intensities.
% With the larger database we were able to find classes that correspond
% well with known spectral types associated with particular stellar types.
% We also found classes that match with the spectra expected of certain
% stellar processes under investigation by Ames astronomers.  These
% classes have considerably enlarged the set of stars being investigated by
% those researchers.  
% 
% Origional Data
%     The origional fortran data file is given in spectra-2.data.  The file
% spectra-2.head contains information about the .data file contents and 
% how to rescale the compressed spectral intensities. 
% 
% 5. Number of Instances: 531
% 
% 6. Number of Attributes: 103 (including the 10-attribute "header")
% 
% 7. Attribute Information: 
%     1. LRS-name: (Suspected format: 5 digits, "+" or "-", 4 digits)
%     2. LRS-class: integer - The LRS-class values range from 0 - 99 with
% 	the 10's digit giving the basic class and the 1's digit giving
% 	the subclass. These classes are based on features (peaks,
% 	valleys, and trends) of the spectral curves.  
%     3. ID-type: integer
%     4. Right-Ascension: float - Astronomical longitude. 1h = 15deg
%     5. Declination: float - Astronomical lattitude. -90 <= Dec <= 90
%     6. Scale Factor: float - Proportional to source strength
%     7. Blue base 1: integer - linear rescaling coefficient
%     8. Blue base 2: integer - linear rescaling coefficient
%     9. Red base 1: integer - linear rescaling coefficient
%    10. Red base 2: integer - linear rescaling coefficient
%    11-54: fluxes from the following 44 blue-band channel wavelengths: 
%           (all given as floating point numerals)
%      - 11. 7.8636
%      - 12. 8.0485
%      - 13. 8.2286
%      - 14. 8.4043
%      - 15. 8.5758
%      - 16. 8.7436
%      - 17. 8.9078
%      - 18. 9.0686
%      - 19. 9.2262
%      - 20. 9.3809 
%      - 21. 9.5328
%      - 22. 9.6820
%      - 23. 9.8286 
%      - 24. 9.9728 
%      - 25. 10.1148 
%      - 26. 10.2545 
%      - 27. 10.3922 
%      - 28. 10.5279 
%      - 29. 10.6616 
%      - 30. 10.7935 
%      - 31. 10.9237 
%      - 32. 11.0521 
%      - 33. 11.1790 
%      - 34. 11.3042 
%      - 35. 11.4280 
%      - 36. 11.5503 
%      - 37. 11.6711 
%      - 38. 11.7907 
%      - 39. 11.9089 
%      - 40. 12.0258 
%      - 41. 12.1415 
%      - 42. 12.2560 
%      - 43. 12.3693 
%      - 44. 12.4816 
%      - 45. 12.5927 
%      - 46. 12.7028 
%      - 47. 12.8118 
%      - 48. 12.9199 
%      - 49. 13.0269 
%      - 50. 13.1330 
%      - 51. 13.2382 
%      - 52. 13.3425 
%      - 53. 13.4459 
%      - 54. 13.5485
%     55-103: fluxes from the following 49 red-band channel wavelengths: 
%            (all given as floating point numerals)
%      - 55. 10.9929 
%      - 56. 11.3704 
%      - 57. 11.7357 
%      - 58. 12.0899 
%      - 59. 12.4339 
%      - 60. 12.7687 
%      - 61. 13.0948 
%      - 62. 13.4131 
%      - 63. 13.7239 
%      - 64. 14.0278
%      - 65. 14.3252 
%      - 66. 14.6166 
%      - 67. 14.9022 
%      - 68. 15.1825 
%      - 69. 15.4576 
%      - 70. 15.7280 
%      - 71. 15.9937 
%      - 72. 16.2551 
%      - 73. 16.5123 
%      - 74. 16.7656
%      - 75. 17.0151 
%      - 76. 17.2610 
%      - 77. 17.5034 
%      - 78. 17.7425 
%      - 79. 17.9784 
%      - 80. 18.2113 
%      - 81. 18.4412 
%      - 82. 18.6682 
%      - 83. 18.8925 
%      - 84. 19.1142
%      - 85. 19.3334 
%      - 86. 19.5500 
%      - 87. 19.7643 
%      - 88. 19.9763 
%      - 89. 20.1861 
%      - 90. 20.3937 
%      - 91. 20.5992 
%      - 92. 20.8026 
%      - 93. 21.0041 
%      - 94. 21.2037
%      - 95. 21.4014 
%      - 96. 21.5973 
%      - 97. 21.7914 
%      - 98. 21.9838 
%      - 99. 22.1745 
%      - 100. 22.3636 
%      - 101. 22.5511 
%      - 102. 22.7371 
%      - 103. 22.9216
% 
% 8. Missing Attribute Values: not checked (none?)
% 
% 9. Class Distribution: not checked
% 
% 
% 
% 
@relation lrs
@attribute ID-type real
@attribute Right-Ascension real
@attribute Declination real
@attribute Scale_Factor real
@attribute Blue_base_1 real
@attribute Blue_base_2 real
@attribute Red_base_1 real
@attribute Red_base_2 real
@attribute 7.8636 real
@attribute 8.0485 real
@attribute 8.2286 real
@attribute 8.4043 real
@attribute 8.5758 real
@attribute 8.7436 real
@attribute 8.9078 real
@attribute 9.0686 real
@attribute 9.2262 real
@attribute 9.3809  real
@attribute 9.5328 real
@attribute 9.6820 real
@attribute 9.8286  real
@attribute 9.9728  real
@attribute 10.1148  real
@attribute 10.2545  real
@attribute 10.3922  real
@attribute 10.5279  real
@attribute 10.6616  real
@attribute 10.7935  real
@attribute 10.9237  real
@attribute 11.0521  real
@attribute 11.1790  real
@attribute 11.3042  real
@attribute 11.4280  real
@attribute 11.5503  real
@attribute 11.6711  real
@attribute 11.7907  real
@attribute 11.9089  real
@attribute 12.0258  real
@attribute 12.1415  real
@attribute 12.2560  real
@attribute 12.3693  real
@attribute 12.4816  real
@attribute 12.5927  real
@attribute 12.7028  real
@attribute 12.8118  real
@attribute 12.9199  real
@attribute 13.0269  real
@attribute 13.1330  real
@attribute 13.2382  real
@attribute 13.3425  real
@attribute 13.4459  real
@attribute 13.5485 real
@attribute 10.9929  real
@attribute 11.3704  real
@attribute 11.7357  real
@attribute 12.0899  real
@attribute 12.4339  real
@attribute 12.7687  real
@attribute 13.0948  real
@attribute 13.4131  real
@attribute 13.7239  real
@attribute 14.0278 real
@attribute 14.3252  real
@attribute 14.6166  real
@attribute 14.9022  real
@attribute 15.1825  real
@attribute 15.4576  real
@attribute 15.7280  real
@attribute 15.9937  real
@attribute 16.2551  real
@attribute 16.5123  real
@attribute 16.7656 real
@attribute 17.0151  real
@attribute 17.2610  real
@attribute 17.5034  real
@attribute 17.7425  real
@attribute 17.9784  real
@attribute 18.2113  real
@attribute 18.4412  real
@attribute 18.6682  real
@attribute 18.8925  real
@attribute 19.1142 real
@attribute 19.3334  real
@attribute 19.5500  real
@attribute 19.7643  real
@attribute 19.9763  real
@attribute 20.1861  real
@attribute 20.3937  real
@attribute 20.5992  real
@attribute 20.8026  real
@attribute 21.0041  real
@attribute 21.2037 real
@attribute 21.4014  real
@attribute 21.5973  real
@attribute 21.7914  real
@attribute 21.9838  real
@attribute 22.1745  real
@attribute 22.3636  real
@attribute 22.5511  real
@attribute 22.7371  real
@attribute 22.9216 real
@attribute LRS-class {2, 3, 4, 5, 12, 13, 14, 15, 16, 17, 18, 21, 22, 23, 24, 25, 26, 27, 28, 29, 31, 32, 33, 34, 35, 36, 37, 38, 39, 41, 42, 43, 44, 45, 50, 69, 71, 72, 73, 79, 80, 81, 82, 85, 91, 92, 95, 96}
@data
0,15.52,-55.65,1.76E-016,2273,2361,1212,1240,5072.28,4739.56,5144.27,4860.52,4869.7,5347.85,5074.78,6321.77,7635.06,8320.88,9433.81,11596.16,12569.73,11777.58,12195.19,13385.04,12481.44,11750.45,11549.4,11097.37,11189.23,10836.62,9464.32,9636.44,9543.65,9219.04,7803.26,7571.09,7471.42,7573.97,6031.04,6239.96,5122.4,5791.55,5960.44,4386.23,3967.73,4018.15,3550.88,4291.6,4082.35,3770.26,3982.87,3806.78,10198.59,9703.74,8787.1,7826.94,6183.52,4893.99,4693.95,3760.09,3237.64,3295.67,3039.97,3052.74,2486.82,2368.9,2221.37,2403.31,2515.54,2418.61,2441.98,2378.21,2276.11,2470.35,1876.72,2041.35,2148.48,2595.53,2455.16,2178.83,1925.18,1852.83,1815.34,1460.62,551.6,1702.95,2078.63,1751.84,1559.27,849.01,1154.99,1474.93,1362.58,1107.3,1230.29,1351.54,1068.39,1315.16,781.01,1210.82,910.27,29
4,15.52,78.8,6.47E-016,561,554,239,224,15515.51,15257.71,14866.76,13866.03,12911.32,12204.78,11679.04,11322.59,10716.3,10336.82,10129.93,10213.95,9969.24,9634.13,9614.6,9049.37,8824.38,8448.17,8172.21,8006.38,7878.35,7554.72,7226.16,7015.95,6764.63,6745.07,6326.1,6143.82,5815.25,5881.15,5564.08,5363.71,5112.38,4895.57,4654.1,4660.82,4680.68,4404.7,4135.28,4442.78,4321.29,4152.13,4165.41,4048.85,7908.02,7188.89,6435.23,5837.68,5272.98,5129.03,4638.26,4318.41,3857.18,3382.8,3263.42,3012.54,2704.13,2584.71,2445.56,2331.06,2229.7,2024.78,1925.04,1992.94,1883.32,1931.49,1723.24,1738.52,1594.36,1497.86,1442.44,1418.24,1436.78,1279.44,1345.63,1247.45,1213.36,1151.33,1090.94,1093.01,1022.75,995.22,918.37,948.36,902.74,862.04,837.78,672.16,810.61,773.19,604.28,701.62,688.85,21
2,15.54,-49.34,2.87E-016,921,1074,667,732,13877.58,12998.87,12430.46,11971.21,10248.35,10210.05,9497.76,9349.09,9229.69,10108.45,10307.06,10275.41,10337.51,10511.76,10352.87,10115.73,9442.57,9465.04,8451.11,8596.53,8336.62,8023.02,8145.54,7262.35,7363.47,6936.41,6576.95,6741.13,6047,6128.34,5870.36,5508.01,4966.03,5383.77,4858.74,4567.13,4664.04,4300.32,4690.56,4104.25,3904.91,4017.3,3481.73,4030.25,8530.52,7635.22,7119.31,6529.79,5683.93,4673.86,4672.69,4323.02,3867.47,3431.95,3434.09,3175.26,2930.29,2751.39,2449.7,2275.5,2273.31,2180.57,2164.63,2291.53,1970.1,2084.77,1803.32,1733.8,1708.83,1746.84,1711.18,1902.79,1705.94,1381.67,1496.58,1451.81,1367.14,1479.03,1248.52,1171.59,1283.53,945.59,1112.85,1040.59,1144.92,874.61,1167.84,1020.4,866.82,1239.94,856.07,650.33,753.24,23
0,15.56,-64.51,2.95E-016,1093,1144,669,671,9154.85,9047.3,9441.15,9740,9538.89,9923.2,10003.15,10917.81,11233.33,11484.15,12234.98,11947.29,11453.01,11135.06,11012.71,10289.85,10352.11,9716.06,9216.38,9055.55,9291.42,8499.78,8460.2,8211.27,7419.67,7389.77,7121.6,6482.92,6129.37,5238.66,5032.5,5334.61,4762.1,4533.94,4538.57,4102.44,4042.35,3953.34,3682.52,3253.31,3554.12,3195.17,3029.07,2958.01,9278.75,8201.56,7014.18,6240.01,5461.72,4424.48,3862.43,3629.59,3276.91,2873.27,2745.1,2857.98,2419.91,2446.02,2375.71,2392.18,2535.36,2485.72,2327.26,2398.83,2312,2139.77,2248.53,2296.68,2488.08,2227.71,1993.5,2125.68,2121.49,2048.44,1830.77,1761.85,1691.56,1770.02,1780.99,1410.43,1615.61,1614.19,1256.03,1620.99,1344.09,1247.63,1067.15,1119.45,1145.57,1038.1,1126.21,1197.79,999.4,26
4,15.57,15.27,1.29E-015,211,257,113,160,18715.65,17134.34,15813.45,14911.87,13956.73,13212.22,12391.17,11878.39,11624.09,11233.89,10845.64,10570.37,10570.81,10152.01,10014.66,9473.38,9324.58,8806.32,8456.54,8196.77,7797.26,7552.83,7109.32,6910.88,6509.52,6445.12,6003.58,5667.36,5438.35,5446.76,5129.72,4739.94,4696.69,4538.58,4376.66,4321.95,4202.17,3921.58,3729.07,3875.42,3585.29,3513.41,3334.34,3174.42,7892.44,7164.01,6269.11,5613.61,5011.8,4436.86,4040.04,3673.91,3250.41,2991.6,2771.14,2634.95,2389.69,2358.89,2163.48,2098.3,2019.75,2021.64,1885.72,1866.61,1803.5,1746.16,1746.28,1633.47,1624.07,1530.45,1500.03,1404.55,1391.4,1330.42,1271.37,1260.2,1203.1,1115.38,1048.74,1014.66,1043.78,965.7,874.24,920.63,892.37,862.21,761.23,788.53,766.07,632.58,719.26,687.26,605.5,22
0,15.59,-67.38,2.25E-016,1310,1245,769,828,6857.42,6727.93,7515.82,7888.48,8324.2,8387.62,8568.36,9512.53,10382.22,10363.48,10884.82,11003.57,10763.92,10292.04,10035.94,10049.86,9890.89,9523.67,9374.75,9122.33,8679.35,8507.66,8219.86,7798.28,7718.67,7433.35,6840.11,6895.48,6399.38,5971.41,5580.03,4950.13,4597.84,4351.54,4141.84,4050.74,4118.63,3781.44,3509.86,3426.29,3403.29,3242.73,3296.69,3158.83,8668.02,8153.32,7170.52,6168.86,5425.97,4425.71,3777.58,3554.77,3117.48,3283.44,3098.63,2848.23,2792.21,2791.75,2777.43,2657.15,2544.47,2993.37,3177.3,2975.1,2931.93,3155.04,3137.15,3183.64,3077.46,2990.22,2819.72,2759.02,2741.24,2710.86,2698.17,2547.94,2364.91,2494.86,2160.43,1990.06,2313.13,1937.09,2115.06,1867.76,1889.27,1698.79,1931.06,1633.34,1697.8,1381.16,1633.67,1783.97,1410.58,27
4,15.6,24.69,6.66E-016,439,614,244,250,24219.48,22468.76,20456.08,18084.7,16894.73,15791.53,14464.49,14048.98,13045.58,12268.92,11581.49,11110.59,10438.71,10006.26,9232.81,8889.68,8676.5,8160.48,7705.66,7457.14,7453.1,7052.01,6533.91,6731.22,6136.92,5825.25,5607.85,5283.6,5285.26,5024.78,4761.83,4511.66,4472.84,4306.8,4102.63,3934.15,3915.92,3773.01,3520.67,3390.59,3342.01,3257.83,3104.97,2835.05,7613.21,6757.39,6186.69,5290.17,4564.21,4258.31,3817.49,3402.15,3271.93,2635.13,2443.82,2255.08,2107.07,2256.91,1732.16,1963.47,1650.02,1306.03,1438.08,1323.2,1200.7,1124.02,1222.99,873.94,1003.47,982.81,936.7,720.04,656.11,744.93,879.58,665.47,479.37,784.59,654.49,616.05,493.6,539.17,353.08,500.48,561.33,449.08,484.47,486.78,473.81,427.75,394.43,328.01,523.79,17
0,15.62,-53.14,2.05E-016,1898,1757,814,881,11772.3,12275.4,12467.23,12610.96,11434.17,10936.83,10917.72,10578.09,8667.2,8658.68,8156.28,8457.21,7346.33,6473.78,6918.48,5753.25,6021.37,6469.01,6328.37,5664.47,6238.9,5814.85,5458.87,6009.96,6294.75,6031.53,5741.97,5755.76,5512.56,5609.88,5515.23,5569.14,5285.57,4960.18,5314.32,5583.29,5651,5231.08,4691.94,5216.22,4870.53,4930.38,4965.44,4769.83,6563.47,5817.16,5639.07,5663.86,5221.26,5636.31,5297.59,5124.57,4683.82,4007.84,4214.26,4015.17,3786.72,3900.41,3879.48,3549,3029.7,3371.12,3093.38,2840.45,2945.13,2696.9,2523.01,2798.06,2537.54,2597.47,2607.89,2279.34,2610.24,2315.79,2485.75,2118.59,2164.75,2097.94,2467.66,2142.38,2179.33,2224.04,1996.33,2256.24,2206.57,2116.67,1845.68,2286.77,2159.76,2303.67,2300.53,2040.44,1430.53,13
2,15.67,-54.83,3.26E-016,1985,2118,656,659,14298.92,13046.57,13900.02,12963.33,11426.43,12660.15,11786.52,11181.79,12025.13,10687.62,12083.08,12711.61,12630.56,13062.11,12063.67,11715.79,11122.47,10688.7,9914.48,9011.3,9152.93,8489.97,7631.72,7741.23,6981.63,6252.54,5593.38,5851.79,5020.66,4935.06,4749.15,3547.17,4350.53,3175.49,3839.14,3676.67,3661.18,3599.13,2985.15,3254.68,2970.49,2641.52,3635.11,3037.39,9174.12,7804.82,6535.88,5646.87,4435.28,3637.67,3246.85,2687.59,2547.67,2570.83,2181.82,1986.36,2143.93,2176.07,2020.04,1794.12,2028.76,1894.24,1849.32,1886.84,2031.89,1825.69,1908.02,2001.1,1968.74,1780.47,1649.55,1649.45,1690.57,1500.51,1401.85,1604.26,1571.91,1371.11,1111.17,1211.43,1421.01,1216.63,1245.21,1187.78,981.6,1119.5,1144.51,1072.74,1192.72,966.84,1086.83,984.6,1099.21,25
0,15.68,-54.23,5.73E-016,902,918,441,474,8706.03,8520.91,8427.72,7984.1,7844.01,7379.35,6941.5,6767.91,6364.54,5966.93,5689,5628.41,5160.92,5102.26,5070.41,5104.64,5411.74,5670.98,5643.94,5750.94,5865.61,5897.94,5928.36,5886.01,5921.23,6169,6049.1,6018.26,5951.03,5869.44,5888.39,5682.34,5248.41,5176.4,5063.23,4899.31,4957.53,4627.97,4549.27,4690.8,4536.46,4431.92,4535.14,4526.35,5353.8,5743.45,5926.31,6001.97,5667.87,5226.55,4903.03,4856.24,4645.74,4576,4589.59,4400.2,4327.65,4129.68,4120.34,4301.56,4449.27,4481.14,4444.09,4631.09,4689.81,4616.4,4723.01,4544.3,4470.92,4443.5,4368.22,4115.82,4231.09,4070.62,3946.54,3986.19,3893.72,3779.23,3686.77,3655.6,3640.7,3528.15,3511.36,3582.65,3559.16,3389.18,3356.13,3212.01,3272.79,3163.15,3155.01,3181.34,2945.32,71
4,15.68,-1.55,6.00E-016,446,551,354,404,14117.99,14126.54,13963.1,13314.68,12730.12,12182.72,11334.26,11092.57,10394.05,10170.27,9967.31,10123.38,9838.93,9882.35,9418.5,9028.85,8867.69,8427.68,8133.08,8188.6,7938.57,7713.79,7468.27,7193.11,6910.56,6820.88,6542.83,6278.16,6080.26,5814.15,5699.37,5681.03,5300.77,5276.54,5056.52,4794.98,4658.07,4599.8,4476.27,4673.17,4436.95,4133.98,4424.38,4038.38,7772.73,7181.48,6566.57,6180.18,5681.11,5282.98,4890.83,4489.84,4128.95,3714.7,3396.91,3174.09,2847.48,2727.09,2412.41,2484.93,2324.58,2101.95,2003.96,1919.35,2082.48,1677.5,1628.55,1724.99,1551.48,1541.16,1524.93,1436.03,1333.79,1332.44,1273.26,1239.3,1122.3,1184.79,1124.18,1053.2,943.67,1093.74,870,784.24,886.88,761.08,627.88,703.85,668.58,674.85,543.17,515.34,500.87,21
0,15.78,-50.32,1.65E-016,1441,1590,1003,1092,7438.4,7859.99,7695.82,8493.98,8957.25,9075.99,9910.27,10273.18,10714.74,11130.19,11638.06,11700.73,11322.33,10881.95,10874.49,10128.19,10202.16,10324.44,9536.92,9795.76,9481.17,9012.23,8617.76,8770.61,8172.2,7298.11,7442.79,7355.92,6918.92,6209.01,5889.25,5486.8,4929.99,4684.76,4639.44,3899.36,3903.71,3768.86,3352.81,3430.3,3426.47,2891.93,3261.73,3120.12,8964.88,8340.65,7792.37,6878.9,5565.76,4823.44,3867.54,3577.56,3320.74,2992.31,3274.65,2791.96,2425.12,2379.55,2459.47,2491.2,2404.41,2164.66,2353.68,2562.04,2591.22,2497.76,2470.49,2269.57,2100.39,2034.63,2167.41,2325.03,1815.47,1784.29,1779.33,1970.14,1741.91,1577.11,1721.12,1599.1,1346.14,1640.48,1448.22,1720.55,1205.74,1236.86,1239.05,1210.92,1349.62,1236.06,1276.91,1302.62,991.98,27
4,15.81,15.28,8.76E-016,392,429,162,199,13710.31,13820.06,13242.91,12600.98,11747.38,11737.71,11209.63,11166.88,10961.43,11235.54,11060.37,11380.6,11529.48,11455.16,11333.33,10527.46,9910.25,9627.16,9215.92,8859.41,8757.82,8492.06,8108.22,7735.91,7411.14,7264.94,6679.52,6573.67,6159.65,5772.99,5515.95,5127.86,4914.04,4667.11,4457.62,4435.35,4152.43,4068.25,3893.35,3980.56,3712.06,3640.87,3516.39,3525.86,8816.04,7999.25,7055.78,6174.29,5271.25,4744.12,4189.67,3822.47,3435.14,3141.45,2921.24,2745.7,2534.19,2378.86,2207.72,2104.28,1956.22,1962.27,1773.93,1661.93,1702.6,1593.51,1481.56,1466.11,1357.07,1367.57,1281.6,1215.8,1230.66,1169.2,1063.12,1062.17,1074.19,1001.26,970.1,938.95,868.93,749.95,813.88,857.65,817.91,711.92,752.84,662.72,650.36,655.3,563.76,581.67,546.3,24
0,15.81,-55.25,3.22E-016,1016,1155,674,636,6584.59,6718.09,6675.96,6052.57,5976.28,6374.41,6719.77,7663.74,8241.8,8822.55,9840.72,10882.72,11421.37,11776.42,11522.4,11256.54,11062.07,10431.63,10179.11,9824.89,9543.38,9392.72,8775.68,8598.65,8232.72,8054.44,7474.52,7376.9,6761.36,6455.03,6313.88,5920.4,5336.67,5186.36,5117.98,4762.91,4713.07,4508.67,4526.26,4195.06,4540.37,4021.58,4103.99,3918.2,9792.63,8775.51,7664.53,6978.95,6068.71,5264.13,4821.54,4304.93,3942.87,3690.45,3263.59,3052.08,2917.17,2802.06,2758.28,2600.85,2475.11,2600.39,2530.1,2384.49,2335.31,2501.49,2596.3,2323.78,2176.77,2260.97,2224.93,2071.27,2072.2,2013.65,1960.38,1996.95,1919.88,1719.91,1637.54,1730.88,1665.66,1338.82,1531.23,1541.3,1308.25,1294.52,1357.42,1211.55,1150.23,1275.21,1022.29,1054.76,1159.9,27
4,15.82,48.63,1.14E-015,343,358,130,154,17967.62,16835.22,15624.64,14719.37,13566.53,12674.32,11849.14,11191.5,10545.05,9961.89,9479.27,9205.15,9314.51,9148.38,8697.43,8391.7,8240.48,8161.86,7926.88,7719.83,7590.97,7463.98,7208.55,7012.69,6664.19,6607.96,6248.3,6007.78,5970.18,5805.99,5481.72,5198.4,5036.09,4782.57,4666.8,4457.96,4368.26,4321.38,4276.37,4153.17,4024.39,3966.36,3791.04,3695.78,7519.95,7081.07,6521.24,5918.64,5325.39,4719.15,4483.38,4163.88,3833.23,3329.5,3119.9,2997.83,2803.17,2563.86,2380.41,2334.74,2305.84,2230.41,2134.53,2034.93,2006.09,1945.62,1881.44,1858.22,1743.8,1679.65,1654.61,1514.16,1479.83,1519.97,1465.19,1421.58,1366.81,1252.48,1166.08,1200.69,1190.63,1065.16,1068.15,1019.02,1008.99,961.73,918.21,844.9,870.27,806.28,775.81,773.27,718.62,41
0,15.85,-52.13,2.68E-016,933,930,624,658,10005.67,9581.32,10361.87,10475.12,10563.61,10689.83,9953.04,9413.14,8457.06,7080.08,5780.92,5202.1,4572.59,4504.27,4467.78,4369.98,4859.31,4550.47,5065.74,5097.62,5504.42,5484.43,5618.88,5834.69,5839.45,6354.71,6439.64,6320.62,6340.71,6234.65,5857.42,6015.45,6020.21,5658.31,5407.24,5252.83,5429.72,5435.66,5112.67,4853.34,5334.4,4940.66,4892.37,5036.24,5051.21,5749.07,5945.91,6230.03,6152.25,5844.6,5439.12,5059.61,5113.99,4838.28,4852.62,4612.32,4284.8,4314.52,4194.53,4117.01,3994.69,3831.13,3918.71,4007.47,3866.35,3808.95,3506.33,3628.16,3658.03,3549.98,3652.97,3530.79,3296.62,3334.8,3361.19,3180.1,3160.53,3027.79,2917.45,2851.93,2799.38,2743.3,2558.72,2662.99,2856.87,2533.19,2699.97,2471.8,2472.35,2455.22,2049.04,2607.27,1935.83,32
0,15.88,-52.02,3.10E-016,1103,1080,531,580,7388.29,6915.04,6818.89,6676.2,6349.83,6470.37,7264.33,7267.3,7447.8,8648.25,9292.79,10057.32,10417.77,10522.31,10711.33,10907.69,10851.81,10155.54,9980.87,9970.28,9611.93,9262.16,8891.56,8727.88,8424.62,8136.04,7620.94,7732.75,7080.5,6989.04,6429.85,6166.96,5642.04,5562.81,5119.92,4919.46,4576.97,4468.34,4487.04,3910.67,4060.39,3941.95,4073.3,3937.71,9926.6,8702.71,8274.77,6993.46,6170.14,5226.88,4913.02,4334.72,3904.62,3631.28,3322.47,3178.99,2965.74,2663.14,2797.69,2793.9,2515.87,2567.22,2470.45,2885.5,2781.42,2368.79,2399.43,2637.02,2376.27,2323.7,2498.89,2184.31,2227.29,2091.51,1977.78,1865.29,2001.37,1936.66,1554.83,1493.81,1829.52,1593.43,1326.74,1264.53,1312.54,1305.46,1244.51,1352.54,1109.16,920.89,913.85,1021.91,958.56,26
4,15.94,36.16,2.15E-016,1184,1428,999,1027,9384.6,9523.14,10333.32,9552.89,8915.71,8700.82,8504.49,9172.41,9491.98,9881.09,10392.14,11241.85,11697.86,12312.63,12214.96,11989.89,11742.24,10818.96,9979.35,10013.82,9767.89,9357.71,9181.32,8340.63,8198.36,8095.82,7262.39,6987.14,6438.54,5974.99,5474.66,5015.45,4896.27,4499.49,4105.58,4274.09,4419.97,4065.86,3735.85,3985.27,4391.96,4008.24,3606.14,3575.21,9145,8827.85,7788.29,6533.46,5333.91,4380.87,4211.22,4028.85,3619.86,3278.88,2823.19,2836.4,2457.24,2117.76,1941.2,2015.4,2149.1,2091.58,2286.23,1911.43,2012.61,1877.23,1892.02,2100.89,1982.55,1871.3,1658.06,1698.41,1750.09,1874.02,1720.32,1365.48,1397.36,1457.58,1326.58,1338.65,1329.48,1239.58,1051.94,1129.2,1036.48,872.94,1200.96,861.77,587.76,652.31,925.09,797,691.58,26
0,15.95,-45.23,7.27E-016,484,560,218,238,7121.01,7348.42,7098.03,7656.74,7736.13,8836.32,9181.96,10273.16,11314.51,12703.7,13619.61,14239.17,14332.51,13875.45,13572.66,12799.61,12353.22,11513.68,11428.76,10672.45,10126.36,9590.87,9171.85,8730.16,8388.3,7787.87,7179.9,6617.31,6304.26,5945.85,5537.56,5191.29,4639.37,4498.79,4120.8,4104.25,3841.22,3800.49,3440.71,3214.01,3224.74,3214.31,3096.52,3167.78,10235.41,9166.84,7715.71,6553.44,5158.32,4372.64,3650.5,3339.7,2995.65,2728.74,2535.95,2503.46,2118.65,2101.31,1996.28,2004.68,1938.99,1956.49,1887.8,1859.95,1915.28,1843.59,1841.48,1812.15,1738.98,1655.23,1656.17,1525.55,1579.44,1374.74,1436.2,1402.39,1277.86,1260.7,1219.35,1093.32,1080.71,1039.38,920.93,920.44,930.53,869.56,826.74,803.58,806.13,792.05,728.08,633.86,583.5,29
0,15.95,-61.59,1.57E-016,2136,2165,848,875,6212.13,6740.08,6497.82,6803.71,7732.84,7853.4,8496.53,8909.56,10417.26,11311.34,11935.36,12527.44,12542.64,12335.73,11567.93,11615.13,11272.43,9748.8,9917.48,9760.18,10096.68,9373.69,8724.23,8424.74,8245.11,7590.87,7535.91,7399.45,6577.44,5913.65,5738.85,4995.17,4729.3,4520.97,4274.29,3811.88,3876.83,4178.29,3383.51,3437.29,3468.7,4176.07,3619.42,2877.4,10198.56,8348.28,7680.58,6440.84,5202.73,4392.93,4262.31,3872.85,3221.34,3404.03,3091.35,3008.81,2549.16,2516.2,2607.9,2875.41,2607.59,2531.56,2281.35,2331.59,2910.78,2532.78,2373.71,2141.15,2287.33,2738.75,2133.88,1989.25,2106.71,2131.49,1729.62,1650.54,1534.73,1834.41,1709.02,1936.8,1370.38,1102.79,1631.02,1834.86,1771.84,866.67,1228.74,1237.64,1318.47,862.37,1154.14,1163.07,1124.07,29
